"","gene","B cells","ILC","Megakaryocytes/platelets","Monocytes","T cells"
"9935","SOCS7",0,0,0,2.54092545046302,0.00172049349893796
"9936","SOD1",0.175302185288921,2.04720068975043,0.667343298649488,3.16233398506145,0.00339837474284616
"9937","SOD2",0.127097483038497,1.97104192706112,5.41851902292282,1.43461730865543,2.26488909950333
"9938","SOGA1",0,0,0,0.0990852450316238,0
"9939","SON",1.32195002522583,0.0834599538023755,0,0.526887496475849,0.0713821666306365
"9940","SORBS3",0,0,0,6.59980438421677,0.931954501242895
"9941","SORCS3",0,0,0,0,0.222475762560174
"9942","SORD",0,0,0,1.95482258727881,1.41923831016983
"9943","SORL1",0,1.64857123001637,0,1.38774269835448,1.08067868778355
"9944","SORT1",0,0,0,0.242479424070977,0
"9945","SOS1",0,0.762945399082821,0,1.70588720139012,0.56939541791615
"9946","SOS2",0.760454716961897,0.386841387932804,0,0.0219716975027438,3.53795166839527
"9947","SOWAHC",0,0,0,0.633133110320472,0
"9948","SOWAHD",0,0,0,3.00107112578059,0
"9949","SOX12",0,0,0,0,0.0265384647846564
"9950","SOX13",0,0,0,0,3.41210892753442
"9951","SOX15",0,0,0,2.22230382846023,0
"9952","SOX4",3.16546748030302,7.4061712038181,0,3.28272941611052,6.78069753931845
"9953","SP1",0,0,0,0.0122072639693342,0.125204035479495
"9954","SP100",0.415497856547019,5.56167592327147,0,2.3081285455365,0.158384069636247
"9955","SP110",0.49481216753664,2.63740187262606,0,0.801847246928382,2.22857581387913
"9956","SP140",1.5077860988073,1.30609988629127,0,0.38413685107778,3.98276571622377
"9957","SP140L",0.406731544583728,0.0477054001873789,0,0.331659134308132,0.0170793995540841
"9958","SP2",0.0964919214811505,2.63604185221729,0,1.09865642711561,0.436892908768039
"9959","SP3",0.741773856966756,3.15731436919608,0,12.591541446514,8.30357411088813
"9960","SP4",0,0.063138088367535,0,3.58981881375279,0.251498348787603
"9961","SPAG1",0,0,0,0,0.721840853650851
"9962","SPAG16",0,0,0,0,0.357503441659368
"9963","SPAG7",0.0868730936959639,0.717311046071118,0,0.180272250708122,0.252700489591459
"9964","SPAG9",0.548262308442042,2.20932572410033,0,0.000309985579355053,3.44003928637148
"9965","SPARC",0,0,1.47225728627237,1.24088318806388,0.398676254029534
"9966","SPAST",0,1.77187273562545,0,0.00949125522861675,0.505677183096883
"9967","SPATA13",0,2.00714337391371,0,0.17504388086717,0.173559924672517
"9968","SPATA2",0,0,0,0.410963066123451,6.15056948304197
"9969","SPATA20",0.514134281679174,4.76450832822869,0,1.90183068346916,0.956557448639681
"9970","SPATA24",0,0,0,0,0.066602336590199
"9971","SPATA2L",0.0642263037766108,1.28775684467984,0,0.431071676504698,0.586246282679873
"9972","SPATA33",0,2.07590057354454,0,0.609822587707044,0.104597877744074
"9973","SPATA5",0,0,0,0,1.9666405718034
"9974","SPATA5L1",0,0,0,1.47375088436212,1.89123962020666
"9975","SPATA6",0,0,0,0.148883110619157,0.00246533440499992
"9976","SPATA6L",0,0,0,0,7.27645518970335
"9977","SPATA7",0,0,0,0,3.17648796118138
"9978","SPATC1L",0,0.00022540194470436,0,2.309817092465,4.51542218834295
"9979","SPATS2",0,0.0118628083303587,0,0.343225286126458,0.00308181575104285
"9980","SPATS2L",0,0,0,7.83614828403674,0.123108581536088
"9981","SPCS1",0.0081537089359578,0.313972885258281,0.00104514992795513,0.899567080542853,0.683931777019693
"9982","SPCS2",3.5700510947206,0.322432053901679,0.0025923419989407,0.256125979825827,0.0486933634511763
"9983","SPCS3",0.00716116573645928,1.21828851787605,0.623859956903041,0.655804694491336,0.101343452643488
"9984","SPDL1",0,0,0,0,8.18394785115502
"9985","SPECC1",0,0.24125235056188,0,0.021374264060976,0.746807968234091
"9986","SPECC1L",0,0,0,0.00250246314947936,0.743195750805565
"9987","SPEF2",0,0,0,0,0.0103298469095971
"9988","SPEG",0,0,0,0,5.72441033939738
"9989","SPEN",0.0586949473762776,0.0530157439268382,0,0.648844492396571,1.76857163964081
"9990","SPG11",1.15529225225664,0.583964614541359,0,0.0595565088367709,0.668582666688255
"9991","SPG20",0,2.61075211271788,0,0.431766615740624,1.55581761827037
"9992","SPG21",4.43416280516143,1.07916065503441,0,0.000401712853807548,0.0137331886138643
"9993","SPG7",0.485644128090629,0.423282139839785,0,0.323591947815313,0.542899188812248
"9994","SPHK1",0,0,0,0.455001487637049,0.644845283330258
"9995","SPHK2",0,0.0261508280743915,0,1.03874971184107,0.865182575521602
"9996","SPI1",0.354365078194975,0,8.9839869295219,4.31986202960736,0.0357888750258759
"9997","SPIB",0.0125657690064232,0,0,0,0
"9998","SPICE1",0,0,0,0,0.0375368726861307
"9999","SPIDR",0.340041327558872,1.61814366600541,0,2.68555205273452,0.305364399517762
"10000","SPIN1",0,3.0754228784913,0,5.84355351726261,0.1538304491232
"10001","SPIN2B",0,0.610396896793486,0,0.109690791873004,0.605187241982327
"10002","SPIN3",0,0,0,0,0.00265391311569435
"10003","SPIN4",0,0,0,0.224134547603492,0
"10004","SPINK2",0,0,0,0,2.26657374683887
"10005","SPINT1",0,0,0,10.6435294872299,0.122343715961653
"10006","SPINT2",1.0684837396094,0,0.262736644233037,6.45673849109872,1.46528240356556
"10007","SPIRE1",0,0,0,1.97408808923137,0
"10008","SPN",0,0.0245521348033036,0,2.3319803829087,0.260815397382018
"10009","SPNS1",2.42226622769402,2.48540660678815,1.8634060568653,1.19916978274545,1.69934514838823
"10010","SPNS3",0,2.73066031916272,0,1.89490136983258,5.2005246277596
"10011","SPOCD1",0,0,0.0666919255851127,0,0.692030140427341
"10012","SPOCK2",0.104052007608867,1.69198263108795,0,0,5.57505489505588
"10013","SPON1",0,0,0,0,0.594316891891345
"10014","SPON2",0,0.630318925877073,0,0.209313522362264,0.175745945272271
"10015","SPOP",0.539653199971321,0.293940503787286,0,2.14818137345303,0.467503408661478
"10016","SPOPL",0.433330543734165,11.9946614174467,0,3.24362062844243,0.917316640423753
"10017","SPPL2A",0.482970963836757,2.61432484567999,0,0.00825565970431622,0.0170407287441466
"10018","SPPL2B",0.980998908384197,0,0,1.1221822121701,0.197181488553831
"10019","SPPL3",4.08548784090552,1.5493126554897,0,1.05266811601737,2.25767130694848
"10020","SPRED1",0,0,0,0.400967668150572,0
"10021","SPRTN",0.335039652737873,0.0409043214302522,0,1.69409501102236,2.60551758652651
"10022","SPRY1",0,0,0,0,0.125138623893264
"10023","SPRYD3",0,0.400589897177236,0,0.00270470442159947,0.0161014133489872
"10024","SPRYD4",0,0,0,0.338137961044925,0.0600948223420884
"10025","SPRYD7",0,5.41434304772815,0,2.31178668743463,1.34675744213974
"10026","SPSB1",0,0,0,0,4.41810690593319
"10027","SPSB2",0,0,0,0.228592912900716,0.00272488207238746
"10028","SPSB3",0.551508835959545,4.67375445320523,0,0.115022941871935,3.0390590530415
"10029","SPTAN1",4.18811698102424,1.09872618052007,0,0.917992736733174,1.69448907823477
"10030","SPTBN1",1.85100730054235,0.411037099196114,0,9.15837190767814,0.00873533048948541
"10031","SPTLC1",0,0.240709745917628,0,5.32671673201982e-05,0.0460242864760717
"10032","SPTLC2",3.9703384127177,1.38794760343069,0,5.29768581627847,1.0430036094116
"10033","SPTSSA",2.74007438674921,0.349901032591173,1.66101625205366,0.0861828010101685,0.162786621885728
"10034","SPTSSB",0,5.21124704566603,0,0,0
"10035","SPTY2D1",0.524872856051137,8.08831905139781,0,0.0273331469399894,12.0757233734269
"10036","SPX",0,0,0.302850851890801,0,0
"10037","SQLE",0.104878465168339,0,0,3.30700028998805,0.00989413548760232
"10038","SQRDL",0.711345927576959,0.156800672363133,0,2.26688519026519,0.14262293404279
"10039","SQSTM1",0.0197708487160219,0.74978908200239,6.03942944834105,0.504202858562198,4.16698266759107
"10040","SRA1",4.60663483546549,1.94861843943795,0,2.51560248577126,0.229498897016713
"10041","SRBD1",0,11.5667688498688,0,1.42462969908923,0.538033315379103
"10042","SRC",0,0,0,9.50249444762026,0
"10043","SRCAP",0,0,0,0.0217465799384135,0.00520217442712502
"10044","SRD5A1",0,0,0,0.12742726514496,1.6605055574163
"10045","SRD5A3",0,0,0,0.970846047983896,0.392587760653194
"10046","SREBF1",0,0,0,2.13131059819917,1.43962598967891
"10047","SREBF2",0.389596165589824,3.01116164394272,0,0.220003322316098,5.11116736782931
"10048","SREK1",3.09932976937481,0.140614630638058,0,0.760195550072967,0.453383141406211
"10049","SREK1IP1",0.986728095680312,1.09158371094613,0,0.200011908309272,0.154234238951162
"10050","SRF",0,0,0,0.159858403528298,1.1309264764155
"10051","SRFBP1",1.52007867524261,0.854546264854081,0,0.340113054459233,0.831532582847804
"10052","SRGAP1",0,0,0,5.56842164745879,0.0154799342261895
"10053","SRGAP2",0,0,0,4.14011965700785,0.839071147309959
"10054","SRGAP2B",0,0,0,0.606933028018948,0.0810515523084129
"10055","SRGAP2C",0,0,0,0.42741184308089,0.0640321827784537
"10056","SRGAP3",0,0,0,0,3.59948185314908
"10057","SRGN",0.0657070901967292,0.148625671515877,3.53274507469847,0.0430950697445626,0.364508908147752
"10058","SRI",1.11149998942841,0.233693101204387,0,0.0653388140064794,0.212319671338126
"10059","SRM",2.05548177743725,1.91556264639102,0,0.00427104930146085,1.59173460121969
"10060","SRP14",0.127737404866599,0.219197351702851,1.09354428083019,0.0561422241338154,0.195610093372362
"10061","SRP14-AS1",0,0,0,1.69513784326421,10.5172193163508
"10062","SRP19",0.0187283968479099,0.00240211118082787,0,0.0713169681478682,0.083556275838029
"10063","SRP54",0.848285849820837,2.99281847793423,0,0.289432284889729,1.32599955620993
"10064","SRP68",0.612358334191244,1.68967889989543,0,0.0137164271598315,3.57296412740534
"10065","SRP72",0.0451242876964342,1.29860240904777e-06,0,2.19693798649312,1.83626595928098
"10066","SRP9",2.76766793363211,2.42915158658136,0.656379401943589,0.0686713052988353,1.2239352503755
"10067","SRPK1",0.88647365610776,2.91739149869805,0,0.646185021411763,0.141743846359076
"10068","SRPK2",0.540103671167148,0.354697366433258,0,0.232650501149723,0.286418307558425
"10069","SRPRA",0.15535101800083,4.98530847208892,0,0.278490310342638,1.68045845354027
"10070","SRPRB",0,0.625556502622207,0,1.1907660034461,0.0319929470266728
"10071","SRR",0,0,0,0,0.00867559706754525
"10072","SRRD",0,0,0,2.24295168894039,0.374815401105914
"10073","SRRM1",2.95964609941075,0.000114089962586854,0,0.0523098493046489,1.20570641970654
"10074","SRRM2",1.25685899257101,0.0441901255091074,0,0.221515285822974,1.34908668701875
"10075","SRRT",4.65663378975201e-05,0.22282933550405,0,0.154478839496519,0.362158401306633
"10076","SRSF1",0.119824276086989,0.00238496736750975,0,1.89837444943599,0.0685663247131956
"10077","SRSF10",0.0494144257906651,3.41054791582193,0,0.070444653994309,3.25061144241726
"10078","SRSF11",0.304748677966965,1.2654477897951,1.33761875017917,0.0342623607946939,0.775401329329106
"10079","SRSF2",0.34104259503952,0.100972141760829,0.671853371766794,0.0461014553071324,0.160358794033813
"10080","SRSF3",0.108343568631256,0.0781982956593577,1.58480140553349,0.446738824878773,0.215344661230446
"10081","SRSF4",0.000835513732058332,2.05947460485577,0,0.916318915262479,1.4259372969466
"10082","SRSF5",3.31856967433894,0.744584623083831,0,0.133295076901802,0.840382935085919
"10083","SRSF6",0.0359962163592452,0.120208499447291,3.74024168266954,0.171635032635604,0.29880713378788
"10084","SRSF7",3.20443791170732,0.00369359979823878,0,0.281133937679852,0.711868660893785
"10085","SRSF8",0.0676931837015636,0.323807031233636,0.00553397657677493,4.61964360252336,0.0394450460499246
"10086","SRSF9",0.0591685622865612,0.636700989917754,1.37773902760986,0.0470085845389737,0.0437027016992595
"10087","SS18",0.0392282957521358,0.687301961104084,0,0.0157206464148615,0.228702758793865
"10088","SS18L1",0,0,0,0.271960816209293,0.027941874053077
"10089","SS18L2",2.13585225922143,0.84890714173543,0,1.02440143955618,0.270311853196235
"10090","SSB",0.147511726283734,6.33628925456892,0,6.34804158442123,2.0847432413314
"10091","SSBP1",1.50343857877334,4.91708601837543,0,0.766631210776772,0.728706733780581
"10092","SSBP2",3.61764002076142,0,0,0.84952174973325,0.018181557658519
"10093","SSBP3",0,0.0790196765581012,0,0.00635482684269919,0.0318600815887465
"10094","SSBP4",0.00226645241909494,0.00739642932133198,0,3.80783143777644,0.0296549437002428
"10095","SSFA2",0,1.67979303713929,0,0.92893120059471,0.653177079250117
"10096","SSH1",0,2.49501894178473,0,0.0115345068722345,2.00438388976525
"10097","SSH2",0.130544762866037,0.838777015802217,0,0.0425457404374641,0.07068792470224
"10098","SSH3",0,0,0,0.450102306681286,1.28314955891565
"10099","SSNA1",0.00627505662383367,0.0922545104981463,0,3.1465220875314,1.46235874237695
"10100","SSR1",0.138458394653424,2.34237432296732,0,0.0065892823335204,0.753813175748046
"10101","SSR2",0.0101761581832973,0.0511903618601439,0,4.08725255087988,2.26465797446552
"10102","SSR3",0.983323044048671,2.9874721455366,0,0.863977649448712,1.64746270009713
"10103","SSR4",0.0756206010850523,0.315237840242468,1.95721673714324,0.0518826247393401,0.483583162171803
"10104","SSRP1",0.145302067919913,0.527459151951855,0,3.80059705304939,0.39294253355992
"10105","SSSCA1",0.868849550150706,0.00264285172283068,0,0.466314657081719,0.0432723976607601
"10106","SSTR3",0,0,0,0,4.49901843907447
"10107","SSU72",0.295574193315632,3.46591550075868,1.77968285303465,0.0175625406496403,1.55487391892377
"10108","SSX2IP",0,3.77734538558617,0.0366898863656534,0.0128037767705618,0.120398670042197
"10109","ST13",1.71408483289414,0.652501041877121,0.095769485702076,3.77587558416299,1.27508572004792
"10110","ST14",0,0,0,47.762408084871,0
"10111","ST20",0,0,0,8.08987709535537,4.91736786350406
"10112","ST20-AS1",0,0,0,1.01186035923387,0.0120265317698011
"10113","ST3GAL1",0.0487638967986976,0.249320456476966,0,3.14512860179576,0.126273835811368
"10114","ST3GAL2",0.0686583540475209,0.496989693630756,0,1.34784660642394,0.177480322365478
"10115","ST3GAL3",0,0,0,0,0.343517357619368
"10116","ST3GAL4",0,6.33332834991159,0.396353394626366,0.00602736281622188,1.17217695084183
"10117","ST3GAL4-AS1",0,0,0,0,7.32938055287083
"10118","ST3GAL5",0.173930031343619,2.86935744666632,0,4.54648731112348,0.506156684250764
"10119","ST3GAL6",0,0,0,0.458557841955659,0
"10120","ST6GAL1",1.44184495480728,0.0993888308073309,0,0.000450310560053157,1.5184834913447
"10121","ST6GALNAC1",0,0,0,0,3.76566314970198
"10122","ST6GALNAC2",0,0,0,0.571512138958832,1.34849937381841
"10123","ST6GALNAC4",1.40659624383009,0,0,6.71829401736908,0.259453485900277
"10124","ST6GALNAC6",0,1.2021466432131,0,3.91049359470794,0.993632342122692
"10125","ST7",0,0,0,0,0.00527766497163075
"10126","ST7L",0,0,0,6.64078030651088,0.0365123987073001
"10127","ST8SIA1",0,0,0,0,3.18644726235288
"10128","ST8SIA4",0.279502878382518,0.521245497841281,0,0.0478126917652837,0.0128149174456627
"10129","STAB1",0,0,0,10.0421009772643,0
"10130","STAC3",0,0,0,3.0882096256608,0
"10131","STAG1",3.48207161809913,0.466979481593099,0,1.5253199380626,1.06370349195252
"10132","STAG2",2.55033444258402,0.156325668471393,0,0.141306118390827,0.0586689418516212
"10133","STAG3",11.4085203454151,0,0,0,2.53666180569596
"10134","STAM",0,1.03877216007381,0,0.130216754106258,3.05819676615508
"10135","STAM-AS1",0,0,0,0,3.07954483417977
"10136","STAM2",0,0,0,0.34090865012784,1.08390334779548
"10137","STAMBP",0.0774223096642355,0.868135761642863,0,2.16029887185852,0.697193598961764
"10138","STAMBPL1",0,0.0101697516547251,0,0,4.1767414668738
"10139","STAP1",2.45667865996581,0,0,0,3.41721443022566
"10140","STAP2",0,0,0,0,0.706317706253372
"10141","STARD10",0,0.0280264329120462,0,0.680925814399965,0.396360774345436
"10142","STARD3",0.469531193699397,0.583392726109292,0,2.05887584985816,0.527231977620742
"10143","STARD3NL",0.00501610614313913,0.226118373043505,0.309987343570197,0.557346420237163,0.124488295516657
"10144","STARD4",0,0.870023769802358,0,2.69513483325405e-07,0.224695985880909
"10145","STARD5",0,0,0,0.0865542980228767,1.61330506682483
"10146","STARD7",5.17700149147275,0.708682911857793,0,1.05779492291514,0.0160302631610924
"10147","STARD8",0,0,0,0.126364677386122,0
"10148","STARD9",0,0,0,0,0.00296634953120528
"10149","STAT1",0.185223697895551,13.9580836726025,0,0.949312649175487,1.30580409050194
"10150","STAT2",0.651474758553189,5.37542368610236,0,4.47905138176543,0.842899607244084
"10151","STAT3",2.10809864148614,0.207807158650266,5.24476891984724,3.99282657346844,0.0135986474783316
"10152","STAT4",0,4.86074237698726,0,0,2.24456570425637
"10153","STAT5A",0,0.00627029961885796,0,0.282481834580495,1.44960789849972
"10154","STAT5B",0,0.0341573083945899,0,0.74824687272727,1.56815920482179
"10155","STAT6",2.7704499174734,0.0585878646643284,0,2.05120958067076,3.03353013700794
"10156","STAU1",0.505856753391436,1.94741655401855,0,0.000399995267213968,2.22368062030562
"10157","STAU2",0,0.760544990297809,0,1.57764789394348,0.0122594513467444
"10158","STEAP4",0,0,0,0.3371179546794,0
"10159","STIM1",0.255690464038802,0.350349044751705,0,0.00360746112399927,0.717264907044247
"10160","STIM2",0.204689836630607,0.962152875001207,0,2.06469038583773,0.00298322464616163
"10161","STIP1",0,2.91071417459205e-05,0,1.69271678016177,1.08474047465036
"10162","STK10",0.173760947656286,0.182686647801012,0,1.14304859428026,0.0728702313748256
"10163","STK11",0,0,0,0.00188539933380039,0.0452499436108019
"10164","STK11IP",0,0,0,0.141603901157118,0.0689949853071599
"10165","STK16",0.224283531428701,3.62985049997272,0,4.63444912221625,2.870378935278
"10166","STK17A",3.1479527681942,2.66019696378408,0,1.0889390122492,0.26412791498243
"10167","STK17B",3.56235763803768,0.0368261426617217,0,0.815144454775458,0.0964951587008225
"10168","STK19",0,2.67754137356502,0,4.25585865543787,1.35548554939747
"10169","STK24",0.00103967622854129,0.0751538128334309,0,6.12882217847128,2.55398693230965
"10170","STK25",0.0292394640334228,0.299971549211879,0,4.11477833599792,1.54838080129333
"10171","STK26",3.64224426488716,0.346700252481648,0,0.703329947881265,0.808424195924471
"10172","STK3",0,0,0,2.52304177949642,1.23199911619886
"10173","STK32C",0,0.809950344663018,0,0.444882402922634,0.869740151973336
"10174","STK35",0,0,0,0.0248949559122905,1.07635182794368
"10175","STK38",0.0149468708905001,0.428292548329455,0,1.57796228796304,0.00296118050002268
"10176","STK38L",0,0.679173485458639,0,1.74929339606847,0.0519507921279164
"10177","STK39",0,0.60916639327102,0,1.95721467323147,0.858074054475565
"10178","STK4",0.415186436025383,3.67624288985974,0,0.704974667125504,1.01414234526333
"10179","STK40",0.0300026441913003,0.246766117280027,0,7.28350202328555,0.79320996466678
"10180","STMN1",0.0456595862082702,0.39670119451023,0,0.251637184162372,1.42823377655201
"10181","STMN3",0.308045582378358,0,0,2.6847333395485,0.470569417981423
"10182","STOM",0,0.176262723924358,0.514731564611642,0.286355108588292,0.294776228438341
"10183","STOML1",0,0,0,0,4.21690057792663
"10184","STOML2",1.12060356010571,0.173576362813906,0,0.250170349515211,1.31059148240816
"10185","STON1",0,0,0,0,0.0729177059052628
"10186","STON2",0,0,0.905445169275865,0,0
"10187","STPG1",0,0,0,0,0.284599260231284
"10188","STRA13",0.11105469781555,4.23339486279257,0,0.838683611476674,2.66725376684707
"10189","STRADA",0,0.0582040529765797,0,0.06737340768118,0.00975034189774676
"10190","STRADB",1.51010123118799,3.29464196835177,0,0.121845939166861,7.61013127016328
"10191","STRAP",0.0333651796366235,1.24361441862757,8.16840748671998,2.11122652546514,1.36430815677028
"10192","STRBP",3.56354559239081,0,0,0,0.761538289994417
"10193","STRIP1",0.00703994985648161,0.850736826856084,0,2.58624359644418,0.13833136721316
"10194","STRN",0,1.1731460362422,0,0.463629775241399,1.38388621130892
"10195","STRN3",2.40717291908908,0,0,0.0587076423681572,0.0438328531546204
"10196","STRN4",0,0.0592820815790999,0.000109144640196685,0.0361548671455317,0.127073262667092
"10197","STS",0,0,0,7.02836773076624,0
"10198","STT3A",0,0.356333296515364,0,2.31417391973488,0.287456349580885
"10199","STT3B",0.89918835134627,0.201757132523131,0,0.11700820409579,0.293958969558116
"10200","STUB1",2.33335901718568,0.115816950203602,0.000941692794466491,0.276890079620929,0.00607340642368428
"10201","STX10",0.290933962385609,4.34757694680953,0,0.00759831602001536,1.17094792703577
"10202","STX11",0,0.0170531274245498,0,0.902314781555046,2.10354381132401
"10203","STX12",0.382734717755836,6.43461749501745,0,1.0372319988405,1.30930363022504
"10204","STX16",1.42799045378567,0.000208520927679519,0,0.361789564594869,1.29441701501979
"10205","STX17",0,0.452247717015527,0,0.362212901976454,0.181043458471727
"10206","STX17-AS1",0,0,0,0,0.960494026294315
"10207","STX18",0,0.486943184817896,0,2.05199556460094,1.39176065076142
"10208","STX18-AS1",0,0,0,0,0.306750527396466
"10209","STX1A",0,0,0,0,2.08262592482779
"10210","STX2",0,0,0,1.61775918372173,1.41948968596273
"10211","STX3",0,0,0,0.0980940057910838,3.95504524075543
"10212","STX4",0.20267498492964,0.225188377595707,0,0.179773373805152,0.581726691884086
"10213","STX5",0.183108517892517,1.15073710747804,0,2.52347215285022,8.16432306749128
"10214","STX6",0,1.01505753333832,0,0.183483984133856,0.0289986623157082
"10215","STX7",1.05457316574646,1.64916120447887,0.850442811983687,5.15366843905893,1.07253018247484
"10216","STX8",0.547764440862942,0.00367077368014254,0,2.16020683467257,0.231377346266875
"10217","STXBP1",0,0,0,0,2.43440295060687
"10218","STXBP2",0.419569274826386,0.119877873998032,4.70185592463868,0.00586689092561413,0.0551905670723557
"10219","STXBP3",0.0913707579220605,0.84120348264022,0,0.0106851356613194,0.491067951387309
"10220","STXBP4",0,0,0,0,0.334328478393469
"10221","STXBP5",0,0.162794105949376,0,0.0920416526409496,1.91208992958634
"10222","STYX",0,2.01967403948956,0,0.821934837987575,3.7096498643839
"10223","STYXL1",0,2.02986303922811,0,5.83277036904528,6.51672068890099
"10224","SUB1",0.151457447227249,0.0817260520870588,5.74543414901741,0.0270341640122297,0.00300015898911195
"10225","SUCLA2",1.88086875435642,0.87452224021642,0,2.03418824887872,0.764144710484889
"10226","SUCLG1",4.06202371101097,1.43240266871569,0,0.340530879790546,0.802307593048958
"10227","SUCLG2",0.502035041089517,1.22188364344798,0,0.317580048298596,0.0868555115645148
"10228","SUCLG2-AS1",0,0,0,0,0.982980266407578
"10229","SUCO",0.000951291930803484,0.787245848963342,0,0.0502586994296547,1.39858259175648
"10230","SUDS3",2.17770098012507,3.08698674772578,0,1.04029825058741,0.741417951573448
"10231","SUFU",0,0,0,0.865985536542375,0.0300163559702333
"10232","SUGP1",0,0.61906242002365,0,0.00871045472171493,0.00379353082522031
"10233","SUGP2",0.00120888736805662,2.33433197767587,0,0.0481191175731687,0.0288096679116744
"10234","SUGT1",1.90672950266203,0.349670496381248,0,1.15795579598421,0.239946616746316
"10235","SULF2",0.368516101602514,0,0,0.96277203721321,0.174554428443173
"10236","SULT1A1",0,0,0,5.68045209487412,0.178683248923892
"10237","SULT1A3",0,0,0,4.2039063387197,0.468504623375829
"10238","SULT1B1",0,0,0,6.49876215959108,4.8263686802214
"10239","SUMF1",0,0.776941872378745,0,0.136078805346971,0.200237998681278
"10240","SUMF2",0.0299627441135817,0.0195172790301971,0,0.500786628690087,0.0599672494999092
"10241","SUMO1",0.235788809227862,0.0157223573853546,0.0407567766366934,0.0119472520382614,0.0701277488311432
"10242","SUMO2",2.51033065843193,0.148128781149498,0.183359974386201,2.06882410898762,0.00228735249192218
"10243","SUMO3",0.00442066465791319,3.36670452667728,0.0167627030263231,0.91755327239495,1.67487677065863
"10244","SUMO4",0,0,0,0,0.00897510157050172
"10245","SUN1",0.100539363280241,0.20665350015797,0,0.712706405877157,6.77706313912211
"10246","SUN2",0.391692154646102,0.194366046213075,0,1.18662743213898,1.2755946645219
"10247","SUOX",0,0,0,0.683449364801506,0
"10248","SUPT16H",0.480761878518358,0.318684334922551,0,0.124307771306269,0.0272774382054991
"10249","SUPT20H",0.00574409735115254,0.159660727943643,0,1.62423432420264,0.0580339901535231
"10250","SUPT3H",0,1.21504122871063,0,0.188026713901982,4.05899253668197
"10251","SUPT4H1",0.237256600519858,0.520317506865572,2.15547080746507,3.80708673097182,2.22301935637552
"10252","SUPT5H",0.591789632198904,0.990106179477456,0,0.227021123693357,3.93175222318319
"10253","SUPT6H",7.94578680337628,2.22384654907418,0,3.03433674399906,0.628095432052007
"10254","SUPT7L",0.00477564700761437,2.0032831529518,0,0.00140080442170217,0.0665091536228841
"10255","SUPV3L1",3.2764504516324,4.9189817012206,0,0.000117290442657249,2.88945829954029
"10256","SURF1",0.136274412532859,2.1763492180731,0,1.59787804159192,0.0289569858220295
"10257","SURF2",0.851453234699689,2.63875883902963,0,0.036099469994153,2.74903194670337
"10258","SURF4",0.927361890530344,1.62073164671749,0,0.00406108116835634,4.05688968478275
"10259","SURF6",0,1.11814348139413,0,0.133906546604493,0.00124360296621318
"10260","SUSD1",0,0.36363318104786,0,0.0100617500605393,0.334548938914365
"10261","SUSD3",0.36301058529026,0,0,1.00881708883229,1.6280228078607
"10262","SUSD4",0,0,0,0,0.69330692336393
"10263","SUSD6",0.328265521723247,0.0983146059843227,0,0.36174823745255,2.62940733689156
"10264","SUV39H1",0,0,0,6.97027404882214,4.01911522917189
"10265","SUV39H2",0,0,0,0,0.432683982233638
"10266","SUZ12",0.0209739821379704,0.116634085414452,0,1.51972616969589,0.971894903229207
"10267","SV2A",0,0,0,0,2.17896214763255
"10268","SVBP",0.461405601287223,3.61367167406047,0,0.649019457182459,0.89971221458315
"10269","SVIL",0,0,0,0.57848278814123,0.104639920738445
"10270","SVIP",0.120813751858155,0.465141335229939,7.00722654643226,0.5546688106175,1.20359365798786
"10271","SWAP70",0.26039008901133,0,0,16.8619935713524,0.758126999589784
"10272","SWI5",0,6.10867844603869,0.0756820449238633,0.0606116205304125,5.50730554728309
"10273","SWSAP1",0.0670802266230568,0,0,0.37576625168853,0.280319803299049
"10274","SWT1",0,0,0,0,1.48657307131137
"10275","SYAP1",0.113951411693582,3.37729878578418,0,0.529696144966906,1.34518184112522
"10276","SYCE1",0,0,0,0,0.251942365205687
"10277","SYCE1L",0,0.451833678363645,0,3.32285863547406,4.23972691266411
"10278","SYCP2",0,0,0,0,0.185608951074627
"10279","SYDE2",0,0,0,0,0.601432975484823
"10280","SYF2",0.461484008455001,1.8460479515416,0,2.58916629275408,2.43984976723207
"10281","SYK",0.117727427266764,0.000782365505458508,0,1.19062073716957,0
"10282","SYMPK",0.0522639634091272,0.471321162032952,0,0.0106170171689022,0.00417128025796367
"10283","SYN1",0,0,0,2.50195792021574,0
"10284","SYNC",0.059584708425782,0,0,0,0.0423226736002208
"10285","SYNCRIP",0.142810868664938,0.00359634646844865,0,0.144437337115453,2.95833691104888
"10286","SYNE1",2.25144548499203,0.130614283074854,0,2.63834226667063,1.41314002060786
"10287","SYNE2",6.96750142365489,0.486294014269982,0,0,0.0283080384899254
"10288","SYNE3",0,0,0,0.601065442804232,0.0944022757021626
"10289","SYNGAP1",0,0,0,0,3.51739258841446
"10290","SYNGR1",0,1.09656792953792,0,1.08789344662721,0.459320012694255
"10291","SYNGR2",3.39261778719711,0.224914188036263,0,2.918420254625,0.104715862866648
"10292","SYNJ1",0,0.00545191953634164,0,1.45757130541963,0.151497244732164
"10293","SYNJ2",0,0.137463514730066,0,2.73222711885736,1.08301184389743
"10294","SYNJ2BP",0.0188998539177486,0,0,0.349124053077892,0.000192233163111169
"10295","SYNM",0,0,0,0,0.518363201880499
"10296","SYNPO2",0,0,0,0,0.267831657983618
